Height,Width,Length,Colour Scheme,Maker Elf ID,Checker Elf ID,Defective
9.75,1.27,10.83,"Blue",5,10,False
4.88,3.17,15.01,"Blue",2,10,False
8.87,1.6,10.96,"Pink",1,10,True
2.28,3.47,12.42,"Green",1,5,False
6.48,2.83,8.57,"Yellow",14,8,False
3.92,1.14,10.09,"Orange",8,14,False
4.82,2.27,14.16,"Red",14,1,False
3.47,3.18,14.76,"Orange",7,13,False
8.34,3.91,14.11,"Pink",18,19,True
7.22,1.11,10.33,"Purple",9,14,True
8.65,1.97,8.82,"Pink",6,5,False
7.59,3.77,15.48,"Orange",4,8,False
9.16,4.0,14.13,"Orange",3,8,False
3.1,2.09,5.91,"Purple",3,7,True
8.82,3.1,15.63,"Pink",15,11,False
4.47,3.4,14.95,"Purple",9,11,False
6.62,2.33,12.44,"Pink",14,15,False
2.68,3.35,10.24,"Red",15,15,True
3.65,3.68,15.37,"Purple",13,11,False
9.94,3.84,13.78,"Purple",11,6,False
8.5,2.24,9.74,"Green",10,5,False
2.71,3.78,14.17,"Yellow",9,11,False
8.19,1.22,11.2,"Orange",9,4,False
10.87,2.25,11.35,"Pink",14,4,True
4.79,3.39,8.66,"Yellow",2,15,True
9.4,3.8,14.41,"Yellow",12,5,True
8.1,1.84,15.75,"Yellow",7,8,False
2.03,1.66,14.55,"Pink",1,8,False
2.92,1.66,8.64,"Green",1,9,False
6.89,4.46,15.15,"Orange",15,10,True
3.84,1.42,9.32,"Pink",7,2,False
6.49,4.85,9.3,"Purple",10,14,True
8.32,2.87,8.69,"Purple",10,1,False
8.0,1.09,12.22,"Red",9,12,False
8.56,2.99,13.61,"Blue",8,14,False
2.94,1.83,14.28,"Yellow",4,14,False
7.83,3.49,14.4,"Yellow",4,12,False
4.89,3.47,12.57,"Blue",2,2,False
9.52,1.83,13.03,"Pink",11,13,False
3.66,3.65,11.09,"Blue",7,12,False
7.87,1.49,8.45,"Yellow",3,4,False
5.4,3.0,7.93,"Purple",14,11,True
6.06,2.76,9.89,"Orange",6,9,False
8.87,3.33,12.34,"Pink",14,3,False
7.06,3.79,15.95,"Yellow",13,10,False
2.1,1.77,9.04,"Blue",13,6,False
7.07,1.26,9.89,"Red",3,9,False
2.51,1.01,10.65,"Yellow",1,9,False
5.3,1.43,10.05,"Red",6,1,False
4.38,3.61,8.34,"Red",15,8,False
2.17,3.31,15.1,"Purple",13,5,False
6.78,1.89,14.24,"Blue",15,7,False
8.32,3.43,15.04,"Pink",7,14,True
4.52,3.83,11.04,"Yellow",8,14,False
4.8,1.52,9.66,"Green",9,13,False
3.55,3.58,8.35,"Blue",10,4,False
8.0,3.81,13.23,"Green",15,2,True
3.2,1.57,8.01,"Red",6,9,False
6.46,1.52,13.31,"Blue",5,13,False
3.64,3.72,14.57,"Pink",12,10,False
2.64,1.74,13.83,"Blue",2,13,False
2.43,3.57,11.88,"Pink",8,10,False
4.79,2.19,9.27,"Red",15,14,False
4.21,3.09,14.25,"Blue",13,15,True
4.1,1.21,11.45,"Pink",7,13,False
5.3,2.39,9.76,"Pink",4,5,False
4.46,3.15,8.79,"Red",10,17,True
8.92,1.35,8.94,"Orange",11,4,False
5.71,2.08,9.21,"Red",2,9,False
4.03,2.1,10.3,"Pink",6,9,False
5.07,1.24,12.73,"Red",14,8,False
5.89,3.94,12.3,"Yellow",10,9,False
9.48,1.2,9.11,"Blue",8,7,False
4.95,3.04,8.74,"Purple",15,6,False
2.38,3.74,8.44,"Red",8,3,False
3.2,2.53,11.44,"Purple",9,13,False
4.0,2.77,15.91,"Red",6,5,True
2.11,1.38,15.83,"Orange",3,6,False
2.76,4.18,12.44,"Purple",6,15,True
5.33,3.99,9.24,"Purple",16,12,True
7.57,1.92,9.98,"Purple",5,13,False
4.69,1.69,11.65,"Purple",9,2,False
8.32,3.19,14.25,"Blue",2,3,False
7.58,2.56,10.12,"Yellow",1,12,False
9.42,1.62,10.34,"Green",14,12,True
2.57,2.79,8.17,"Pink",12,11,True
6.27,2.63,14.85,"Yellow",10,6,False
5.09,2.54,11.67,"Orange",15,11,False
6.61,1.32,12.47,"Green",15,7,False
6.44,1.03,9.96,"Purple",11,5,False
8.79,3.94,13.52,"Yellow",14,14,False
3.99,2.19,15.26,"Green",9,5,False
4.19,1.36,13.39,"Pink",7,8,False
8.07,1.28,11.75,"Orange",10,10,False
4.34,1.9,13.77,"Blue",8,7,False
6.01,2.45,11.23,"Green",14,12,False
5.25,2.16,5.33,"Purple",3,1,True
3.98,3.56,13.8,"Red",4,7,False
9.23,5.66,15.48,"Blue",1,11,True
8.71,1.6,12.32,"Purple",5,12,False
9.07,3.09,9.79,"Purple",3,2,False
5.76,2.02,11.77,"Pink",15,8,False
5.17,1.34,13.92,"Orange",9,2,False
8.4,2.28,9.35,"Orange",2,3,False
6.86,2.87,14.33,"Yellow",12,12,True
7.94,3.82,15.32,"Orange",12,13,False
11.71,4.53,10.82,"Red",12,14,True
5.28,2.62,12.82,"Yellow",4,6,False
7.23,1.74,12.04,"Orange",11,9,False
7.22,2.69,8.25,"Orange",2,2,False
5.76,3.71,13.5,"Blue",13,14,False
2.64,5.28,12.26,"Orange",3,9,True
4.79,2.75,9.66,"Yellow",4,15,False
4.16,1.13,8.93,"Pink",10,6,True
4.3,1.49,8.14,"Orange",4,14,False
6.1,3.58,13.97,"Blue",11,4,False
7.85,1.5,13.62,"Red",8,7,False
6.7,2.1,11.46,"Purple",2,5,False
3.43,3.27,11.06,"Pink",3,5,False
8.17,1.57,13.82,"Red",13,1,False
5.76,1.34,10.58,"Orange",14,11,False
2.27,2.85,11.74,"Yellow",3,6,False
5.93,5.92,11.59,"Purple",14,10,True
7.37,1.33,9.76,"Green",5,5,False
9.46,1.36,15.16,"Yellow",12,7,False
7.08,1.03,14.34,"Purple",3,2,False
7.07,3.93,9.52,"Green",3,13,False
8.14,1.42,7.81,"Yellow",11,12,True
4.63,2.13,10.44,"Pink",2,1,False
3.35,3.12,15.0,"Green",6,6,False
6.81,3.01,8.3,"Pink",9,15,False
8.08,3.13,8.56,"Green",14,9,False
5.2,3.15,14.35,"Green",6,10,False
3.42,2.29,11.39,"Green",3,9,False
6.11,1.97,9.52,"Orange",6,4,False
6.14,2.94,9.31,"Yellow",5,7,False
7.55,2.27,8.77,"Red",3,7,False
6.92,2.07,14.76,"Yellow",9,5,False
2.41,1.79,11.04,"Green",15,4,False
9.19,3.25,11.11,"Purple",9,7,False
4.82,2.42,11.57,"Purple",8,7,False
5.89,2.89,10.61,"Blue",3,9,False
8.14,2.53,10.78,"Yellow",11,11,False
2.49,1.09,8.54,"Red",8,13,False
8.42,2.73,9.17,"Yellow",7,17,True
9.61,3.62,10.42,"Green",6,2,False
5.39,1.07,13.49,"Orange",8,15,False
7.61,2.05,9.76,"Pink",4,6,False
6.08,1.09,14.17,"Red",8,3,False
9.29,1.06,13.04,"Green",12,12,False
2.76,3.48,10.52,"Yellow",3,9,False
6.48,3.87,14.85,"Green",4,2,False
6.45,1.13,10.61,"Orange",8,13,False
6.75,2.56,12.47,"Green",14,6,False
5.09,2.27,13.11,"Yellow",10,8,False
7.33,3.48,15.08,"Pink",8,13,False
3.31,3.84,8.43,"Orange",18,13,True
2.36,2.94,11.3,"Pink",14,6,False
6.04,2.32,9.45,"Orange",1,11,False
6.07,1.62,8.43,"Orange",11,11,True
4.44,2.03,12.94,"Yellow",9,12,False
6.53,4.42,8.22,"Red",7,2,True
6.25,1.82,14.97,"Blue",15,7,False
4.79,3.74,11.56,"Pink",7,12,False
6.02,1.19,15.4,"Purple",13,8,False
3.4,2.65,14.87,"Blue",1,1,False
8.99,1.45,11.23,"Orange",7,9,False
8.07,3.49,10.19,"Orange",8,9,False
3.21,1.82,7.02,"Pink",12,19,True
6.81,2.98,14.42,"Orange",11,2,False
5.31,2.9,15.91,"Blue",12,5,False
8.96,1.6,15.45,"Blue",12,8,False
4.34,2.55,15.63,"Pink",5,14,False
4.07,3.56,8.66,"Blue",11,5,False
5.91,2.47,10.42,"Green",8,1,False
3.08,3.06,15.65,"Orange",3,8,False
7.33,2.5,15.66,"Red",14,7,False
3.54,2.31,8.46,"Red",11,9,False
5.17,3.63,10.22,"Red",2,6,False
5.22,1.46,13.62,"Purple",4,12,False
3.31,3.52,15.54,"Purple",9,15,False
7.08,1.74,10.31,"Green",5,15,False
2.56,2.56,14.35,"Orange",1,1,False
4.56,1.51,12.79,"Yellow",8,14,False
9.63,2.45,13.35,"Purple",11,3,False
8.31,3.4,13.44,"Orange",3,9,False
2.63,1.96,9.62,"Purple",11,3,False
3.91,2.51,9.98,"Purple",8,8,False
4.54,3.53,15.78,"Pink",11,13,False
7.63,1.88,12.25,"Purple",6,15,False
11.8,2.33,11.47,"Pink",10,19,True
9.23,5.01,9.08,"Red",1,15,True
9.54,2.32,15.92,"Pink",3,17,True
4.78,2.18,8.42,"Green",2,3,False
8.81,1.97,11.8,"Purple",3,13,False
2.5,2.35,13.81,"Blue",8,3,False
8.11,2.8,15.28,"Purple",14,8,False
6.37,2.19,11.33,"Green",9,10,False
4.79,3.46,9.41,"Yellow",7,8,False
8.3,2.76,11.08,"Pink",6,9,False
6.51,2.66,9.41,"Yellow",7,9,False
8.22,3.28,13.56,"Pink",9,1,False
9.07,1.61,10.26,"Yellow",5,6,False
9.1,3.33,8.17,"Red",6,10,False
7.87,3.78,11.42,"Pink",12,13,False
3.47,2.8,15.57,"Blue",1,1,False
7.31,3.19,9.06,"Yellow",14,15,True
5.55,1.54,8.5,"Purple",13,9,False
8.71,2.83,9.36,"Pink",1,2,False
5.51,1.38,10.35,"Pink",8,9,False
9.62,2.3,8.45,"Green",11,4,False
3.46,3.23,9.43,"Yellow",3,5,False
5.73,3.52,7.78,"Green",8,6,True
2.92,3.28,12.55,"Orange",14,16,True
4.62,2.95,13.77,"Orange",4,15,False
8.37,3.09,9.99,"Purple",4,6,False
9.49,5.05,15.55,"Orange",3,15,True
7.6,3.75,9.64,"Red",12,13,False
8.75,3.67,13.6,"Orange",4,1,False
7.33,2.15,10.77,"Red",10,10,False
6.85,3.09,15.04,"Green",1,9,False
5.13,2.26,13.01,"Purple",13,10,True
6.94,3.81,14.23,"Red",4,6,False
9.83,3.65,10.43,"Red",10,12,False
6.57,2.25,13.55,"Blue",2,4,False
5.04,1.13,15.44,"Blue",5,8,False
4.26,3.53,9.16,"Yellow",12,14,True
8.75,1.55,11.64,"Pink",16,14,True
7.94,2.21,14.93,"Blue",9,5,False
6.63,3.94,11.07,"Pink",7,15,False
8.41,2.48,12.59,"Red",4,8,False
6.36,1.65,11.25,"Green",6,13,False
6.34,1.95,12.4,"Pink",7,1,False
8.59,5.53,11.9,"Red",16,4,True
4.31,2.74,13.94,"Pink",12,12,False
4.7,3.12,13.56,"Pink",4,9,False
8.49,3.79,10.9,"Green",6,6,False
2.68,2.19,11.91,"Purple",1,12,False
5.35,2.96,9.74,"Blue",13,13,True
6.67,3.9,14.19,"Yellow",11,6,False
5.32,2.34,10.13,"Pink",8,5,False
7.98,1.76,12.25,"Purple",1,7,False
2.26,3.93,10.51,"Pink",5,2,False
4.17,1.0,14.06,"Purple",3,11,False
8.36,3.63,12.87,"Blue",15,13,True
9.02,2.58,15.64,"Orange",2,12,False
2.88,1.66,10.28,"Purple",3,2,False
9.05,3.28,11.89,"Yellow",2,7,False
7.27,1.99,13.99,"Blue",14,13,False
6.26,2.26,8.72,"Pink",13,11,False
4.93,1.77,9.04,"Orange",16,15,True
9.82,2.69,13.18,"Purple",1,11,True
7.98,2.0,8.15,"Purple",14,14,False
4.85,3.59,15.17,"Red",10,5,False
3.96,3.19,12.84,"Blue",5,1,False
3.41,2.65,12.97,"Red",7,13,False
5.97,1.23,11.57,"Purple",15,1,False
5.93,2.6,11.09,"Orange",6,9,False
9.27,1.8,14.0,"Yellow",12,13,False
6.55,2.16,11.87,"Pink",2,13,False
4.55,1.03,15.01,"Orange",5,11,False
3.16,2.81,11.07,"Yellow",11,6,False
6.63,2.32,14.73,"Yellow",10,5,False
8.39,2.84,9.85,"Pink",15,9,False
5.41,1.33,15.83,"Yellow",5,1,False
7.81,3.53,11.39,"Purple",10,10,True
7.26,1.23,14.6,"Red",7,14,False
7.03,2.14,11.55,"Pink",11,3,False
2.16,1.82,10.94,"Yellow",7,10,False
2.65,1.27,8.83,"Blue",2,6,False
4.33,1.54,14.54,"Blue",7,4,False
3.76,1.11,12.18,"Purple",15,2,False
7.13,1.03,15.4,"Green",3,2,False
7.38,2.01,10.04,"Yellow",4,7,False
3.64,1.92,11.11,"Green",15,3,False
2.83,2.81,13.74,"Red",5,2,False
3.61,3.24,11.5,"Pink",9,9,False
5.33,2.86,9.65,"Red",1,4,False
3.57,3.78,11.63,"Green",7,6,False
3.28,1.5,10.31,"Purple",6,4,False
3.72,3.65,15.22,"Pink",12,10,False
11.84,3.64,5.87,"Orange",15,2,True
7.78,1.52,13.14,"Green",6,9,False
5.31,3.48,8.81,"Red",10,4,True
7.0,1.82,15.65,"Purple",2,2,False
2.12,1.58,13.27,"Blue",8,10,False
7.23,1.37,11.05,"Yellow",1,12,False
5.44,1.54,6.53,"Purple",10,17,True
4.25,2.79,9.86,"Red",5,13,False
7.82,1.22,12.11,"Green",6,9,False
10.44,1.84,9.52,"Purple",13,2,True
5.05,3.6,11.57,"Orange",2,1,False
6.39,1.75,9.94,"Purple",11,12,False
3.9,2.96,8.9,"Purple",10,11,False
3.66,1.77,15.88,"Yellow",14,14,False
6.53,1.88,10.59,"Yellow",10,1,False
2.9,3.77,14.97,"Orange",13,6,False
3.34,3.92,12.28,"Orange",8,8,False
4.73,1.23,15.76,"Blue",8,1,False
8.83,2.98,9.44,"Orange",1,15,False
5.7,3.42,14.93,"Orange",8,3,False
6.75,3.9,9.43,"Red",5,2,False
9.06,1.34,13.55,"Yellow",13,8,False
6.0,2.49,13.92,"Pink",13,10,True
2.86,1.09,13.79,"Yellow",11,2,False
4.63,3.71,11.71,"Green",9,9,True
7.02,1.29,15.18,"Red",4,5,False
2.25,2.36,9.19,"Orange",4,9,False
5.03,1.77,11.1,"Pink",9,4,False
4.29,1.1,15.85,"Blue",14,2,False
3.36,1.18,10.51,"Red",14,6,False
5.35,1.18,15.0,"Yellow",5,3,False
5.44,3.24,10.13,"Red",5,1,False
4.9,1.63,9.91,"Yellow",4,6,False
5.11,3.11,12.35,"Green",3,8,False
9.77,3.72,10.5,"Purple",10,10,False
2.31,3.76,10.63,"Yellow",10,9,False
5.83,1.44,8.15,"Orange",9,6,False
2.06,3.64,8.41,"Green",11,1,True
3.21,3.0,11.23,"Pink",3,14,False
6.17,1.75,14.75,"Purple",9,6,False
4.23,3.58,14.9,"Green",2,6,False
2.89,2.55,12.0,"Blue",5,8,False
9.09,1.42,15.25,"Purple",11,6,False
7.28,2.63,15.69,"Red",1,14,False
6.05,3.18,12.41,"Red",12,15,False
3.76,1.57,15.62,"Green",7,7,False
4.7,1.55,14.23,"Blue",9,8,False
9.58,3.53,14.68,"Orange",7,4,False
7.66,2.42,11.25,"Purple",12,10,True
8.3,2.82,14.18,"Yellow",9,15,False
8.76,1.38,12.12,"Green",10,13,False
9.45,1.39,8.63,"Purple",5,10,True
2.7,1.65,11.81,"Orange",3,3,False
6.55,3.35,10.61,"Green",9,3,True
4.4,3.32,14.75,"Green",12,5,False
2.26,2.99,8.34,"Orange",10,11,False
7.19,3.51,10.95,"Red",2,10,False
9.05,1.64,8.13,"Purple",1,12,False
6.61,1.35,15.37,"Orange",15,6,False
4.05,3.05,8.66,"Pink",9,13,False
9.54,2.7,13.16,"Purple",1,13,False
5.96,2.1,8.31,"Yellow",6,11,False
5.27,5.98,13.87,"Blue",14,13,True
7.26,2.28,9.17,"Blue",15,10,True
10.82,2.24,6.37,"Purple",11,19,True
8.69,3.98,10.02,"Orange",14,14,True
2.13,1.41,11.06,"Red",14,13,False
4.58,1.02,5.36,"Orange",18,9,True
5.49,2.82,15.99,"Blue",11,6,False
9.1,1.89,12.65,"Yellow",3,8,False
3.52,2.3,11.91,"Red",2,4,False
4.21,3.68,14.3,"Red",4,4,False
6.42,2.86,15.01,"Purple",6,4,False
6.25,3.85,12.23,"Yellow",9,19,True
7.28,3.68,15.49,"Yellow",2,3,False
6.83,1.9,14.52,"Orange",1,7,False
4.37,2.9,13.33,"Orange",14,15,False
2.91,5.57,15.8,"Pink",13,1,True
8.0,2.46,13.6,"Purple",4,8,False
8.43,3.52,13.73,"Blue",15,15,False
5.22,3.26,12.21,"Blue",5,9,False
6.33,3.79,11.75,"Purple",2,5,False
8.84,3.57,13.47,"Green",12,10,False
2.17,3.04,13.2,"Red",3,5,False
5.41,1.95,10.22,"Purple",7,13,False
8.33,3.89,14.01,"Red",5,13,False
8.53,2.89,9.45,"Yellow",6,4,False
4.14,1.28,11.09,"Yellow",15,9,False
10.78,1.25,15.82,"Orange",10,10,True
7.41,2.31,9.72,"Green",1,1,False
3.76,2.19,11.25,"Yellow",5,5,False
8.84,3.66,13.7,"Purple",15,5,False
9.61,1.85,8.65,"Orange",6,3,False
3.34,3.19,15.04,"Orange",2,8,False
2.18,2.39,8.96,"Orange",3,3,False
5.87,3.95,13.67,"Yellow",4,8,False
6.24,3.38,14.52,"Blue",12,2,True
5.75,1.87,10.29,"Green",1,14,False
3.37,1.56,9.5,"Red",8,15,False
6.91,2.9,14.13,"Green",12,1,False
7.79,3.15,10.87,"Green",15,4,False
4.27,1.33,13.47,"Yellow",9,1,False
6.58,3.8,9.37,"Blue",2,16,True
8.39,3.15,8.78,"Pink",13,11,True
8.97,1.64,14.06,"Purple",5,10,False
3.55,3.54,12.2,"Purple",13,14,False
2.16,3.08,13.42,"Green",12,5,False
2.16,2.63,8.48,"Purple",1,10,False
9.46,1.87,12.28,"Orange",10,15,False
2.55,3.43,13.46,"Red",3,12,False
8.9,1.85,10.1,"Orange",2,7,False
5.54,1.91,14.66,"Yellow",13,9,False
8.56,2.01,15.48,"Orange",6,7,False
6.96,3.99,13.48,"Orange",8,4,True
7.92,1.62,8.72,"Yellow",13,15,False
6.45,2.69,10.57,"Yellow",10,12,False
5.13,1.15,13.93,"Blue",4,1,False
2.92,2.32,12.34,"Yellow",3,11,False
8.44,3.12,8.51,"Green",6,11,False
11.92,3.95,15.69,"Red",3,18,True
7.85,1.5,12.62,"Green",12,8,False
9.59,1.53,9.84,"Yellow",3,11,False
7.67,2.78,12.86,"Red",14,8,False
10.32,2.64,10.75,"Yellow",6,6,True
9.48,4.41,4.65,"Green",4,6,True
4.76,2.79,14.9,"Yellow",8,2,False
7.61,2.83,14.73,"Yellow",14,15,False
7.61,3.02,9.83,"Red",5,8,False
6.67,3.61,10.66,"Blue",15,14,False
7.8,1.52,15.06,"Red",11,14,False
3.99,2.04,15.24,"Red",10,11,False
7.58,2.74,10.57,"Pink",7,6,False
4.17,1.17,15.06,"Blue",9,5,False
8.75,2.74,14.17,"Red",12,3,False
2.95,1.43,11.44,"Green",14,12,False
2.82,1.25,9.5,"Pink",11,10,False
3.28,1.36,11.48,"Yellow",5,3,False
7.59,2.69,11.58,"Blue",9,14,False
7.17,1.58,12.75,"Green",2,10,False
3.93,3.25,13.93,"Pink",7,8,False
7.84,1.27,9.5,"Red",8,15,False
3.45,2.97,9.47,"Pink",14,8,False
4.43,1.76,11.79,"Yellow",7,1,False
8.24,2.39,11.42,"Blue",8,13,False
4.17,2.19,9.5,"Red",2,12,False
9.86,2.09,13.44,"Orange",11,8,True
2.57,3.87,11.69,"Yellow",7,17,True
6.17,3.43,10.48,"Pink",12,15,False
4.1,5.52,15.92,"Blue",15,15,True
3.62,3.19,11.22,"Orange",2,11,False
8.65,2.85,9.54,"Green",10,8,False
8.91,3.79,10.53,"Red",7,1,False
9.48,2.3,11.88,"Red",1,11,False
8.78,2.29,15.19,"Green",4,11,True
7.06,3.74,10.16,"Yellow",8,14,False
2.06,2.74,9.24,"Purple",3,11,False
9.35,1.38,15.17,"Green",6,14,False
7.54,5.94,9.86,"Yellow",15,13,True
11.73,3.49,10.62,"Green",3,17,True
9.31,1.04,14.59,"Green",6,5,False
11.53,5.43,14.69,"Blue",10,12,True
3.69,2.34,15.34,"Pink",8,5,False
8.38,1.03,15.64,"Orange",1,9,False
8.92,2.55,13.37,"Yellow",5,14,False
7.93,1.95,15.42,"Yellow",14,14,False
4.61,2.19,10.07,"Pink",11,8,True
6.35,2.9,12.55,"Yellow",11,2,False
5.9,5.16,14.45,"Purple",9,15,True
5.9,3.57,14.05,"Green",2,4,False
4.93,3.91,15.07,"Green",8,15,False
9.51,3.14,8.7,"Blue",4,15,False
8.27,2.19,15.62,"Orange",15,7,True
3.8,2.73,15.26,"Red",2,1,False
8.19,3.39,9.93,"Yellow",15,13,False
7.34,3.42,8.84,"Yellow",11,12,False
11.86,1.24,8.35,"Red",9,4,True
2.52,2.46,11.17,"Blue",1,1,False
9.12,3.72,8.35,"Orange",12,5,False
9.13,3.06,11.15,"Orange",11,15,False
8.46,4.71,4.56,"Yellow",8,15,True
9.63,2.43,8.8,"Pink",8,8,False
7.4,1.22,9.07,"Purple",12,18,True
3.78,3.42,10.38,"Red",3,4,False
3.29,2.23,12.38,"Blue",1,8,False
3.25,4.0,13.68,"Blue",2,3,False
5.95,2.06,9.13,"Blue",3,8,False
4.62,3.14,12.75,"Pink",13,2,False
9.44,1.3,11.85,"Orange",11,12,False
2.04,3.1,10.66,"Red",6,12,True
6.21,1.3,12.31,"Yellow",13,2,False
7.72,1.88,14.86,"Blue",5,15,False
9.15,1.87,15.3,"Yellow",14,14,False
5.2,2.9,10.04,"Purple",12,1,False
5.33,2.89,12.89,"Purple",13,11,False
4.54,1.15,10.38,"Blue",10,10,True
6.15,2.53,14.06,"Pink",15,11,True
8.27,2.13,14.73,"Blue",13,5,False
7.76,2.37,8.41,"Orange",9,11,False
10.83,3.1,15.87,"Blue",16,7,True
4.71,1.79,14.35,"Pink",8,14,False
2.82,2.14,9.6,"Orange",6,4,False
8.89,3.89,9.35,"Purple",10,15,False
8.78,1.76,14.61,"Pink",14,14,False
5.29,1.28,12.45,"Orange",13,15,False
7.05,2.69,14.94,"Purple",14,14,False
3.62,2.23,15.5,"Yellow",11,14,False
2.43,2.17,11.55,"Purple",7,6,False
7.16,3.93,13.24,"Blue",12,7,False
6.53,1.91,8.81,"Green",13,8,False
4.16,1.4,12.99,"Purple",9,9,False
7.03,1.41,13.78,"Blue",13,10,False
5.09,1.34,10.18,"Purple",5,4,False
4.56,3.39,15.67,"Blue",1,13,False
4.75,1.59,15.19,"Yellow",14,5,False
6.26,2.01,8.3,"Orange",9,3,False
3.9,3.25,9.68,"Purple",15,19,True
3.85,2.96,9.05,"Purple",10,7,False
3.4,2.9,10.21,"Blue",9,7,False
9.94,3.24,12.04,"Red",9,2,False
5.11,3.87,8.06,"Pink",19,18,True
2.21,1.2,9.78,"Pink",18,10,True
4.1,1.15,5.58,"Yellow",2,11,True
6.6,3.83,15.26,"Blue",2,4,False
3.78,3.44,9.67,"Yellow",15,15,False
7.31,3.67,15.76,"Blue",13,10,False
6.75,3.81,13.48,"Yellow",9,6,False
3.88,2.32,9.02,"Orange",15,8,False
7.78,1.48,11.3,"Yellow",13,12,False
4.39,3.28,9.7,"Red",15,7,False
7.09,2.32,13.11,"Red",13,4,False
9.21,2.7,15.87,"Pink",15,5,True
7.12,1.1,11.71,"Blue",14,6,True
4.59,2.21,14.9,"Blue",10,6,True
6.32,1.62,11.0,"Green",9,10,False
2.08,2.79,13.05,"Orange",5,15,False
5.32,1.31,14.69,"Blue",15,15,False
5.72,3.24,9.58,"Purple",10,10,False
5.89,2.74,13.99,"Red",4,3,False
3.95,3.36,12.23,"Green",14,6,False
3.94,1.79,12.99,"Blue",12,9,True
7.7,1.75,13.63,"Yellow",10,8,False
3.33,2.49,15.2,"Green",12,12,False
7.42,2.46,10.2,"Purple",15,4,False
6.02,2.28,15.68,"Blue",5,4,False
8.54,1.51,5.02,"Blue",13,15,True
9.88,1.82,9.18,"Orange",9,4,False
7.36,2.46,15.6,"Green",2,12,False
8.99,5.08,9.58,"Pink",10,1,True
4.64,3.51,13.84,"Green",10,3,False
2.27,1.22,14.47,"Purple",1,15,False
3.21,1.95,12.9,"Orange",10,6,False
9.25,2.69,13.62,"Green",1,15,False
5.3,1.21,12.63,"Orange",2,3,False
8.04,3.58,8.06,"Blue",11,2,False
6.5,3.9,10.34,"Yellow",4,12,False
5.68,2.7,11.15,"Red",9,6,False
6.36,2.18,10.77,"Yellow",9,3,False
9.44,2.04,15.41,"Blue",11,7,False
7.13,3.5,12.06,"Blue",13,10,False
3.41,3.59,10.18,"Blue",10,8,False
8.02,2.71,14.36,"Yellow",8,10,False
9.84,1.73,8.38,"Red",3,10,False
10.3,5.27,13.47,"Green",5,5,True
8.55,1.07,15.34,"Purple",1,10,False
8.56,2.39,8.45,"Blue",14,12,True
2.72,2.85,14.02,"Blue",13,13,True
7.9,3.03,9.5,"Yellow",15,5,False
7.99,3.21,9.42,"Blue",6,11,False
5.82,3.03,14.22,"Yellow",11,8,False
4.1,1.03,11.34,"Pink",6,14,False
9.42,2.81,9.17,"Purple",8,15,False
5.88,1.63,15.11,"Blue",5,5,False
5.94,3.72,12.82,"Green",6,12,False
3.72,1.38,8.54,"Orange",1,13,False
5.13,3.31,12.46,"Blue",5,15,False
10.39,3.24,10.9,"Orange",17,2,True
9.23,1.8,8.86,"Red",8,13,False
2.8,2.55,10.55,"Blue",7,7,True
7.79,2.52,9.71,"Green",13,15,False
3.03,3.05,14.61,"Yellow",12,2,False
2.58,3.03,10.51,"Purple",4,14,False
6.25,1.19,14.34,"Green",5,8,False
5.13,3.94,11.61,"Red",10,5,False
2.67,3.14,10.86,"Pink",5,4,False
3.45,2.37,14.44,"Orange",6,8,False
7.5,2.79,13.7,"Red",1,7,False
9.4,3.42,10.11,"Purple",14,12,False
2.41,2.96,11.91,"Yellow",13,14,False
5.15,3.37,10.64,"Yellow",13,1,False
7.34,3.05,10.65,"Pink",10,6,False
5.27,3.38,8.62,"Green",11,12,False
2.4,3.57,12.79,"Yellow",11,4,False
5.76,3.32,9.5,"Pink",6,6,True
8.66,3.6,13.25,"Yellow",8,8,False
4.17,3.51,12.95,"Blue",13,14,True
9.05,3.06,14.11,"Pink",1,10,False
6.19,2.38,13.27,"Green",10,15,False
4.79,2.0,8.83,"Orange",15,13,False
3.35,5.95,13.67,"Red",16,12,True
5.57,3.24,12.28,"Yellow",7,10,False
3.71,1.9,9.8,"Purple",15,5,False
5.21,2.45,9.69,"Yellow",7,3,False
2.97,1.35,10.21,"Blue",19,14,True
3.13,3.86,10.12,"Purple",2,10,False
4.26,3.23,12.4,"Purple",2,3,False
3.68,3.68,10.45,"Blue",2,14,False
7.76,1.72,14.52,"Orange",13,6,False
7.52,1.58,6.17,"Green",14,14,True
9.19,3.12,15.45,"Blue",13,10,False
8.56,2.14,13.89,"Yellow",5,2,False
3.44,1.55,13.35,"Orange",6,12,False
7.61,2.21,10.27,"Pink",6,9,False
10.25,3.43,9.56,"Yellow",3,13,True
7.6,1.13,8.51,"Blue",15,11,False
8.39,3.38,4.74,"Orange",11,3,True
8.19,3.64,14.77,"Orange",6,5,False
6.72,1.97,11.92,"Yellow",3,8,False
9.17,2.65,13.78,"Pink",13,1,False
8.82,1.82,10.34,"Yellow",2,8,False
5.82,1.47,8.23,"Blue",10,3,False
8.68,1.33,12.75,"Purple",10,1,False
7.76,3.02,9.35,"Blue",12,12,False
6.0,2.2,8.21,"Red",13,15,False
7.25,2.92,10.56,"Pink",1,11,False
5.84,3.86,11.39,"Blue",9,10,False
9.6,3.76,12.98,"Green",9,14,False
7.51,3.58,10.11,"Purple",13,4,False
9.78,2.71,13.54,"Orange",8,15,False
